
The table with its size of the array in rows and its recursion limit is represented in columns
Table[i][j] will be the running time

size          2             4             6             8             10            12            14            16            18            20            22            24            26            28            30            32            34            36            38            40            42            44            46            48            50            52            54            56            58            60            62            64            66            68            70            72            74            76            78            80            82            84            86            88            90            92            94            96            98            100           102           104           106           108           110           112           114           116           118           120           122           124           126           128           130           132           134           136           138           140           142           144           146           148           150           152           154           156           158           160           162           164           166           168           170           172           174           176           178           180           182           184           186           188           190           192           194           196           198           200           202           204           206           208           210           212           214           216           218           220           222           224           226           228           230           232           234           236           238           240           242           244           246           248           250           252           254           256           258           260           262           264           266           268           270           272           274           276           278           280           282           284           286           288           290           292           294           296           298           300


Running Time  20000.000     21.837        19.179        21.681        21.846        20.740        6.591         10.839        16.018        9.225         9.566         5.638         5.228         5.723         5.339         5.241         9.847         6.668         12.209        6.299         4.488         4.284         4.703         4.344         4.950         4.587         5.023         4.411         4.598         3.664         2.789         2.638         4.526         3.734         4.378         2.989         3.086         4.011         4.345         4.685         3.682         4.670         4.300         4.831         4.512         4.810         4.507         4.592         4.763         9.486         5.475         5.282         5.621         4.764         4.869         4.083         5.082         7.837         4.943         4.680         5.120         9.535         3.290         4.129         3.672         4.744         3.999         3.839         10.034        3.175         2.431         2.671         1.935         2.675         2.458         2.668         2.416         2.847         2.570         2.532         2.938         3.369         3.150         2.628         2.331         1.500         2.997         3.092         2.742         2.949         2.633         2.650         2.553         2.603         2.929         2.600         2.846         2.684         3.340         2.625         3.363         2.796         3.390         2.779         3.519         2.791         7.717         1.680         1.954         2.825         1.911         2.562         2.240         3.823         3.047         3.586         2.668         3.289         1.921         2.231         1.747         2.254         1.757         2.182         2.268         1.751         2.599         1.836         2.615         3.030         2.569         1.740         2.085         1.795         2.077         1.696         2.210         1.794         1.759         2.322         1.835         2.575         1.774         2.423         1.779         2.136         1.811         2.116         1.861         2.150         1.820

Running Time  1020000.000   222.196       215.454       217.975       229.602       224.099       217.300       223.527       210.882       216.830       219.758       218.980       219.032       205.868       214.583       212.563       207.576       210.706       208.883       213.544       222.632       226.311       214.713       213.598       214.238       215.307       223.113       213.047       218.868       214.776       223.371       220.743       216.091       221.440       225.218       219.280       222.760       226.767       222.600       227.139       232.418       225.830       225.005       234.064       226.694       228.206       234.849       234.499       235.050       235.650       237.042       241.904       260.177       236.228       234.184       231.110       235.052       232.503       232.237       241.148       244.360       246.726       247.571       248.510       245.730       253.083       248.894       253.785       249.356       246.113       250.295       250.793       254.216       260.619       281.613       247.083       250.604       250.055       254.029       250.743       255.147       258.250       269.620       262.821       266.653       280.624       270.247       270.971       271.248       269.260       274.253       271.160       273.266       275.888       278.982       277.657       275.109       277.465       283.464       282.427       287.740       286.104       284.498       288.282       283.204       290.529       295.991       287.938       295.089       284.465       289.832       289.184       288.156       287.872       289.593       292.147       289.491       290.098       294.171       300.020       294.863       295.953       299.763       294.408       291.670       301.732       293.465       300.223       310.108       308.730       317.033       313.875       311.222       310.415       315.041       313.168       315.008       312.520       315.581       315.023       310.515       311.908       323.555       319.949       329.657       338.374       333.921       334.111       320.948       322.770       323.407

Running Time  2020000.000   485.275       472.804       487.821       521.142       495.884       514.584       507.971       537.293       488.341       514.718       467.098       464.565       470.891       473.585       465.581       505.142       504.868       496.999       509.243       477.150       524.736       500.730       509.946       481.977       475.047       484.906       482.858       485.916       473.865       480.515       495.289       502.289       488.857       489.404       496.842       480.353       491.241       500.668       509.153       499.201       500.345       506.381       503.215       500.705       515.228       512.405       515.657       519.460       513.093       527.648       519.612       516.158       526.519       526.284       526.745       530.097       540.858       536.469       532.625       536.312       534.856       535.547       531.926       538.297       558.966       546.217       541.682       547.069       544.538       553.747       544.115       557.478       581.911       564.879       566.468       568.287       563.687       569.431       557.984       570.208       578.560       574.720       613.260       586.221       584.760       575.726       578.602       597.844       587.656       619.138       631.632       641.858       628.016       611.972       611.045       597.795       610.372       621.323       614.883       617.452       612.723       656.212       698.083       674.424       689.622       688.210       656.572       612.243       625.001       630.320       633.021       635.635       631.134       659.712       683.638       670.833       704.887       668.804       675.471       668.090       692.994       678.583       683.494       656.226       654.167       656.734       653.802       653.697       703.419       688.876       688.808       670.697       680.922       671.702       703.233       697.045       688.829       678.088       710.971       708.441       724.158       718.670       723.841       720.363       698.533       701.502       693.365       716.017       704.668       702.807

Running Time  3020000.000   817.777       786.267       776.207       789.323       769.364       756.881       768.616       771.089       754.345       809.532       808.849       814.706       790.161       784.383       767.014       755.950       757.713       771.282       760.851       763.061       775.248       781.501       779.447       771.057       798.016       780.983       779.484       766.865       884.097       847.165       847.269       863.148       865.525       866.733       863.407       855.992       863.479       890.120       882.899       861.422       861.782       874.503       892.930       902.881       875.407       930.653       917.485       892.418       889.974       885.024       933.576       899.781       921.193       890.301       929.752       924.022       906.573       914.376       925.047       922.323       905.204       925.540       940.690       952.445       955.585       975.960       965.180       929.440       964.070       886.775       966.045       957.267       908.679       907.472       894.947       915.647       913.158       915.786       914.231       929.792       915.276       922.262       938.125       938.183       931.246       991.245       936.800       984.020       961.631       936.781       970.799       965.717       942.675       1036.701      1036.203      1012.215      1038.798      1017.523      988.167       966.449       977.837       1035.971      1059.185      1048.754      1073.759      1033.916      1037.123      1051.116      1048.025      1091.124      1074.383      1079.057      1079.542      1069.822      1088.228      1077.615      1011.502      1021.065      1056.477      1036.251      1031.577      1053.170      1032.351      1036.985      1053.853      1052.216      1058.311      1057.813      1060.656      1070.815      1069.963      1073.810      1087.748      1082.953      1095.310      1091.476      1064.560      1089.117      1074.166      1079.981      1077.861      1095.456      1107.190      1117.105      1112.222      1124.036      1115.148      1168.689      1138.468      1141.804

Running Time  4020000.000   1239.586      1200.453      1178.932      1228.010      1215.981      1181.502      1163.183      1171.432      1173.657      1228.234      1162.816      1167.947      1140.222      1097.643      1100.349      1121.632      1185.391      1241.095      1176.109      1204.474      1165.480      1197.131      1195.355      1156.229      1224.248      1173.642      1189.509      1235.571      1168.104      1195.519      1193.246      1207.609      1277.051      1204.856      1233.969      1234.249      1252.909      1228.061      1230.050      1252.761      1261.063      1243.374      1293.382      1285.215      1264.738      1271.368      1254.114      1268.303      1306.614      1213.860      1265.421      1244.004      1311.174      1274.975      1313.829      1287.806      1322.486      1304.949      1281.781      1346.952      1209.136      1239.793      1321.398      1247.409      1374.951      1362.797      1321.847      1313.599      1240.167      1269.032      1311.154      1355.490      1385.818      1367.620      1376.225      1368.794      1382.054      1403.492      1366.847      1392.544      1325.344      1311.329      1355.853      1330.995      1430.037      1332.748      1310.529      1366.801      1341.411      1387.666      1330.664      1346.981      1420.592      1366.390      1365.158      1347.071      1387.013      1460.563      1446.326      1456.318      1484.167      1450.764      1464.324      1480.231      1509.579      1484.739      1432.458      1528.436      1484.222      1530.484      1487.822      1506.960      1520.561      1531.632      1441.956      1420.577      1439.146      1501.288      1436.128      1508.747      1465.884      1434.625      1450.836      1501.354      1473.407      1546.234      1547.269      1585.883      1545.786      1553.910      1519.261      1574.169      1640.424      1535.497      1614.089      1604.465      1599.830      1618.574      1583.627      1618.072      1594.736      1594.761      1639.779      1606.835      1633.339      1595.531      1671.810      1649.393      1649.766      1657.925

Running Time  5020000.000   1683.450      1638.837      1514.397      1597.161      1585.764      1595.362      1463.428      1446.284      1406.426      1420.659      1436.224      1475.322      1416.122      1577.672      1577.641      1463.963      1448.307      1442.862      1421.465      1471.075      1427.221      1526.836      1455.166      1598.642      1448.769      1482.907      1529.089      1452.276      1455.346      1465.628      1538.689      1499.015      1535.415      1514.523      1562.999      1694.583      1605.356      1649.551      1626.623      1668.056      1520.795      1516.000      1557.580      1662.196      1515.365      1704.003      1602.062      1602.522      1692.361      1729.293      1610.027      1628.205      1543.288      1557.555      1595.817      1774.399      1632.625      1589.208      1615.685      1625.707      1585.613      1616.784      1647.280      1746.884      1731.728      1754.231      1750.388      1782.310      1788.199      1770.741      1842.710      1824.212      1792.687      1848.460      1806.442      1837.139      1786.781      1687.258      1680.548      1693.477      1684.879      1802.990      1823.313      1852.428      1839.102      1873.958      1836.819      1907.467      1732.606      1774.778      1740.305      1746.706      1930.212      1907.675      1931.759      1917.840      1762.503      1808.958      1791.568      1840.510      1782.532      1869.969      1925.194      1938.309      1913.933      1952.032      1934.744      1930.695      1949.653      1996.571      1998.827      2004.961      1952.937      1984.255      1994.504      1886.799      1890.768      1923.224      1889.755      2031.760      1965.440      2070.605      2003.623      2005.159      2042.113      1924.154      1914.473      1971.708      2073.220      2063.921      2114.228      2118.395      2059.514      2056.561      2090.029      2036.346      2113.761      2128.464      2132.682      2118.236      2026.560      1993.408      1993.357      2170.076      2114.830      2188.851      2195.038      2167.630      2142.070      2088.037

